Manufacturer,Model,price,Wheelbase,Width,Length,Height,body
Honda        ,CR-V,5999,"103,2","68,9","177,6","67,1",crossover
Honda        ,CR-V,5500,"103,2","68,9","177,6","67,1",crossover
Honda        ,CR-V,5500,"103,2","68,9","177,6","67,1",crossover
Honda        ,CR-V,0,"103,2","68,9","177,6","67,1",crossover
Honda        ,Civic,15000,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,13900,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,12200,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,12100,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,11900,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,11700,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,11300,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,11000,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,10500,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,10500,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,9700,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,9699,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,9500,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,9500,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,8781,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,4599,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,4000,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,2900,"103,2","67,1","175,1","54,7",hatch
Honda        ,Civic,1650,"103,2","67,1","175,1","54,7",hatch
Honda        ,Accord,28500,"106,9","70,3","188,8","55,3",other
Honda        ,Accord,27600,"106,9","70,3","188,8","55,3",other
Honda        ,CR-V,20600,"103,2","68,9","177,6","67,1",other
Honda        ,Accord,17900,"106,9","70,3","188,8","55,3",other
Honda        ,Accord,15200,"106,9","70,3","188,8","55,3",other
Honda        ,Accord,15000,"106,9","70,3","188,8","55,3",other
Honda        ,Accord,14900,"106,9","70,3","188,8","55,3",other
Honda        ,Accord,14200,"106,9","70,3","188,8","55,3",other
Honda        ,Accord,13700,"106,9","70,3","188,8","55,3",other
Honda        ,Accord,12500,"106,9","70,3","188,8","55,3",other
Honda        ,Accord,12500,"106,9","70,3","188,8","55,3",other
Honda        ,Accord,12300,"106,9","70,3","188,8","55,3",other
Honda        ,CR-V,7800,"103,2","68,9","177,6","67,1",other
Honda        ,Accord,7500,"106,9","70,3","188,8","55,3",other
Honda        ,Accord,7499,"106,9","70,3","188,8","55,3",other
Honda        ,Civic,5200,"103,2","67,1","175,1","54,7",other
Honda        ,Accord,0,"106,9","70,3","188,8","55,3",other
Honda        ,Accord,30500,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,30000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,24700,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,24000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,23999,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,22000,"103,2","67,1","175,1","54,7",sedan
Honda        ,Civic,21800,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,20999,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,20500,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,20000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,20000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,19700,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,19600,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,19500,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,19500,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,18700,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,18500,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,18000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,17800,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,17700,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,17500,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,17100,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,16777,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,16700,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,16500,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,16200,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,16000,"103,2","67,1","175,1","54,7",sedan
Honda        ,Civic,15300,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,15200,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,15199,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,15000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,14800,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,14700,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,14500,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,14500,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,14100,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,14000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,13950,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,13700,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,13700,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,13600,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,13500,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,13400,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,13300,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,13200,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,13200,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,13000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,13000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,12990,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,12500,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,12400,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,12399,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,12200,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,12000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,12000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,11900,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,11888,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,11500,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,11400,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,11000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,11000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,11000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,11000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,11000,"103,2","67,1","175,1","54,7",sedan
Honda        ,Civic,10999,"103,2","67,1","175,1","54,7",sedan
Honda        ,Civic,10900,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,10800,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,10500,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,10500,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,10500,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,10300,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,10300,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,10300,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,10000,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,9850,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,9800,"103,2","67,1","175,1","54,7",sedan
Honda        ,Civic,9750,"103,2","67,1","175,1","54,7",sedan
Honda        ,Civic,9700,"103,2","67,1","175,1","54,7",sedan
Honda        ,Civic,9600,"103,2","67,1","175,1","54,7",sedan
Honda        ,Civic,9500,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,9300,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,9300,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,9300,"103,2","67,1","175,1","54,7",sedan
Honda        ,Civic,9000,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,8900,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,8900,"103,2","67,1","175,1","54,7",sedan
Honda        ,Civic,8900,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,8800,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,8700,"103,2","67,1","175,1","54,7",sedan
Honda        ,Civic,8600,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,8300,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,7999,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,7900,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,7899,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,6999,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,6900,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,6500,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,5700,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,5100,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,4800,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,4400,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,4300,"103,2","67,1","175,1","54,7",sedan
Honda        ,Civic,4000,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,3500,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,3500,"103,2","67,1","175,1","54,7",sedan
Honda        ,Civic,3300,"103,2","67,1","175,1","54,7",sedan
Honda        ,Civic,3200,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,2900,"106,9","70,3","188,8","55,3",sedan
Honda        ,Civic,2700,"103,2","67,1","175,1","54,7",sedan
Honda        ,Accord,2600,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,1750,"106,9","70,3","188,8","55,3",sedan
Honda        ,Accord,18600,"106,9","70,3","188,8","55,3",vagon
Hyundai      ,Accent,6900,"96,1","65,7","166,7","54,9",crossover
Hyundai      ,Sonata,18300,"106,3","71,6","185,4","55,5",other
Hyundai      ,Elantra,13800,"100,4","66,9",174,"54,9",other
Hyundai      ,Elantra,8960,"100,4","66,9",174,"54,9",other
Hyundai      ,Sonata,33500,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Sonata,29400,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Elantra,21166,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Sonata,20700,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Elantra,20200,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Elantra,19900,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Sonata,18200,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Elantra,18100,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Elantra,17500,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Sonata,16500,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Sonata,16300,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Sonata,15500,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Sonata,15500,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Elantra,15246,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Sonata,14900,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Elantra,14850,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Elantra,14800,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Sonata,14800,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Sonata,14500,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Elantra,14200,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Elantra,13950,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Elantra,13900,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Sonata,13900,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Elantra,13499,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Elantra,13200,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Accent,13000,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Sonata,12900,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Sonata,12800,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Accent,12700,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Elantra,12600,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Elantra,12500,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Accent,12356,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,12300,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Elantra,11999,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Accent,11990,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,11800,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,11700,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,11500,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,11500,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Elantra,11500,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Accent,11300,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,11200,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,11100,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,10999,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,10900,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Sonata,10900,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Sonata,10800,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Accent,10400,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,10200,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Sonata,10100,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Accent,10000,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,9999,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,9900,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,9700,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,9700,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,9600,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,9500,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Sonata,9500,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Sonata,9400,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Accent,9300,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,9300,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Elantra,9300,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Accent,9200,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,8900,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Sonata,8800,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Sonata,8600,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Sonata,8400,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Sonata,8300,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Elantra,8200,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Accent,8000,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Sonata,8000,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Accent,7700,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Elantra,7700,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Elantra,7700,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Accent,7600,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,7500,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Elantra,7500,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Sonata,7500,"106,3","71,6","185,4","55,5",sedan
Hyundai      ,Accent,7150,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,7000,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,7000,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,7000,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6999,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6999,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6999,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6999,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6900,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6800,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6800,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6700,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6700,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6700,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6700,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6700,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6600,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6500,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6500,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6500,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6400,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6400,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6300,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6300,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6300,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6300,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Elantra,6250,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Accent,6200,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6200,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6200,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,6200,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,5950,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,5900,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,5800,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,5700,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Accent,5400,"96,1","65,7","166,7","54,9",sedan
Hyundai      ,Elantra,5000,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Elantra,4800,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Elantra,4200,"100,4","66,9",174,"54,9",sedan
Hyundai      ,Accent,3700,"96,1","65,7","166,7","54,9",sedan
Infiniti     ,i30,18300,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,13838,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,12800,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,12650,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,12000,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,12000,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,11999,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,10700,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,10500,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,9700,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,9100,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,8999,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,8900,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,8800,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,8800,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,8800,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,8599,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,8500,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,8200,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,8100,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,7800,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,7700,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,7400,"108,3","70,2","193,7","57,1",hatch
Infiniti     ,i30,12650,"108,3","70,2","193,7","57,1",other
Infiniti     ,i30,13999,"108,3","70,2","193,7","57,1",sedan
Infiniti     ,i30,10900,"108,3","70,2","193,7","57,1",sedan
Infiniti     ,i30,17500,"108,3","70,2","193,7","57,1",vagon
Infiniti     ,i30,11999,"108,3","70,2","193,7","57,1",vagon
Infiniti     ,i30,9900,"108,3","70,2","193,7","57,1",vagon
Jaguar       ,S-Type,12999,"114,5","71,6","191,3","55,7",sedan
Jaguar       ,S-Type,7500,"114,5","71,6","191,3","55,7",sedan
Jeep         ,Wrangler,86700,"93,4","66,7",152,72,crossover
Jeep         ,Wrangler,63500,"93,4","66,7",152,72,crossover
Jeep         ,Wrangler,55000,"93,4","66,7",152,72,crossover
Jeep         ,Grand Cherokee,53000,"105,9","72,3","181,5","67,3",crossover
Jeep         ,Grand Cherokee,45500,"105,9","72,3","181,5","67,3",crossover
Jeep         ,Grand Cherokee,40000,"105,9","72,3","181,5","67,3",crossover
Jeep         ,Cherokee,36999,"101,4","69,4","167,5",64,crossover
Jeep         ,Grand Cherokee,34900,"105,9","72,3","181,5","67,3",crossover
Jeep         ,Grand Cherokee,27500,"105,9","72,3","181,5","67,3",crossover
Jeep         ,Grand Cherokee,27500,"105,9","72,3","181,5","67,3",crossover
Jeep         ,Wrangler,27000,"93,4","66,7",152,72,crossover
Jeep         ,Grand Cherokee,19500,"105,9","72,3","181,5","67,3",crossover
Jeep         ,Grand Cherokee,16999,"105,9","72,3","181,5","67,3",crossover
Jeep         ,Grand Cherokee,13990,"105,9","72,3","181,5","67,3",crossover
Jeep         ,Cherokee,12500,"101,4","69,4","167,5",64,crossover
Jeep         ,Wrangler,12500,"93,4","66,7",152,72,crossover
Jeep         ,Grand Cherokee,7200,"105,9","72,3","181,5","67,3",crossover
Jeep         ,Grand Cherokee,5500,"105,9","72,3","181,5","67,3",crossover
Jeep         ,Grand Cherokee,5000,"105,9","72,3","181,5","67,3",crossover
Jeep         ,Grand Cherokee,4900,"105,9","72,3","181,5","67,3",crossover
Jeep         ,Grand Cherokee,3300,"105,9","72,3","181,5","67,3",crossover
Jeep         ,Grand Cherokee,9500,"105,9","72,3","181,5","67,3",other
Jeep         ,Grand Cherokee,8900,"105,9","72,3","181,5","67,3",other
Lincoln      ,Navigator,12500,119,"79,9","204,8","76,7",crossover
Lincoln      ,Continental,222222,109,"73,6","208,5",56,other
Lincoln      ,Continental,85000,109,"73,6","208,5",56,other
Lincoln      ,Continental,85000,109,"73,6","208,5",56,other
Lincoln      ,Continental,85000,109,"73,6","208,5",56,other
Lincoln      ,Continental,85000,109,"73,6","208,5",56,other
Lincoln      ,Continental,55555,109,"73,6","208,5",56,other
Lincoln      ,Town Car,39000,"117,7","78,2","215,3",58,other
Lincoln      ,Town Car,6500,"117,7","78,2","215,3",58,other
Lincoln      ,Continental,60000,109,"73,6","208,5",56,sedan
Lincoln      ,Continental,55000,109,"73,6","208,5",56,sedan
Lincoln      ,Continental,53500,109,"73,6","208,5",56,sedan
Lincoln      ,Town Car,10000,"117,7","78,2","215,3",58,sedan
Lincoln      ,Town Car,9500,"117,7","78,2","215,3",58,sedan
Mercedes-Benz,C-Class,7800,"105,9","67,7","177,4","56,1",hatch
Mercedes-Benz,C-Class,65000,"105,9","67,7","177,4","56,1",other
Mercedes-Benz,C-Class,57000,"105,9","67,7","177,4","56,1",other
Mercedes-Benz,E-Class,46900,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,43500,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,43500,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,43500,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,41500,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,38600,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,35500,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,30000,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,28900,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,28500,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,C-Class,28000,"105,9","67,7","177,4","56,1",other
Mercedes-Benz,C-Class,26000,"105,9","67,7","177,4","56,1",other
Mercedes-Benz,C-Class,24950,"105,9","67,7","177,4","56,1",other
Mercedes-Benz,C-Class,24500,"105,9","67,7","177,4","56,1",other
Mercedes-Benz,C-Class,18900,"105,9","67,7","177,4","56,1",other
Mercedes-Benz,C-Class,18500,"105,9","67,7","177,4","56,1",other
Mercedes-Benz,E-Class,16800,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,14899,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,11300,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,C-Class,10800,"105,9","67,7","177,4","56,1",other
Mercedes-Benz,E-Class,9200,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,7777,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,6500,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,6200,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,5400,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,0,"111,5","70,8","189,4","56,2",other
Mercedes-Benz,E-Class,50250,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,47000,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,45000,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,40500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,39500,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,38200,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,38000,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,35500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,34000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,31900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,31500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,30900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,29900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,29500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,28950,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,28500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,27300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,25500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,24999,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,24900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,24500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,23900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,23800,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,23700,"111,5","70,8","189,4","56,2",sedan
